ad_id,subject,price_byn,company_ad,list_time,condition,brand,processor,rom_volume,rom_type,diagonal,os,videocard,videocard_brand,region,gaming_laptop,matrix_type,display_resolution,ram_volume,ram_type,battery_life
1064820918,Hp ноутбук,30.0,False,2026-04-13T19:46:38Z,Б/у,HP,,,,,Windows 7,,,Минская область,,,1920 х 1080,4 Гб,DDR3,
1064820897,Ноутбук,380.0,False,2026-04-13T19:46:09Z,Б/у,Toshiba,Другой,256 ГБ,HDD,17.0'' / 43.2 см,Windows 10,Встроенная,AMD Radeon 610 2 ГБ,Гродненская область,Да,OLED,2560 х 1600,8 Гб,DDR3,1-2 часа
1064820454,Продам ноутбук acer aspire es,260.0,False,2026-04-13T19:38:39Z,Б/у,Acer,AMD A4,512 Гб,,15.0'' / 38.1 см,Windows 7,,,Витебская область,,,,4 Гб,,
1064819823,Asus tuf gaming a15,2800.0,False,2026-04-13T19:29:01Z,Б/у,ASUS,AMD Ryzen 5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 4060 8 ГБ,Гомельская область,Да,IPS,1920 х 1080,16 Гб,DDR5,2-4 часа
1064819266,HP Chromebook x360,100.0,False,2026-04-13T19:20:47Z,Б/у,HP,Intel Core i5,,,,,,,Минск,,TN + Film,,,,6-10 часов
1064819263,Samsung R728 17 дюймов,90.0,False,2026-04-13T19:20:42Z,Б/у,Samsung,Intel Core Pentium,512 Гб,HDD,17.3'' / 43.9 см,Windows 10,Дискретная,,Гомельская область,,TN + Film,1600 х 900,4 Гб,DDR3,1 час и меньше
1064818973,Ноутбук HP,600.0,False,2026-04-13T19:16:37Z,Б/у,,,,,,,,,Минск,,,,,,
1064818960,HP Chromebook 14.,100.0,False,2026-04-13T19:16:26Z,Б/у,HP,Intel Core i5,,,,Прочее,,,Минск,,IPS,,,,4-6 часов
1064818684,Ноутбук ASUS,350.0,False,2026-04-13T19:12:35Z,Б/у,ASUS,Intel Core i5,512 Гб,HDD,,Windows 10,Встроенная и дискретная,,Гомельская область,,,1366 х 768,8 Гб,DDR4,1-2 часа
1064817204,Ноутбук ASUS Vivobook 15,1700.0,False,2026-04-13T18:51:47Z,Б/у,ASUS,,,,15.6'' / 39.6 см,,,,Гомельская область,Да,,,16 Гб,,
1064816939,Ноутбук Hyundai HyBook HT14CCIC44EGP,200.0,True,2026-04-13T18:47:51Z,Б/у,Toshiba,Intel Celeron,128 ГБ и менее,,14.0'' / 35.6 см,Windows 10,Встроенная,Intel UHD Graphics,Минск,,IPS,1366 х 768,4 Гб,LPDDR4,4-6 часов
1064816330,"Ноутбук ASUS Vivobook S 16X (AMD 5600H, 40/512Gb",2050.0,False,2026-04-13T18:38:35Z,Б/у,ASUS,AMD Ryzen 5,512 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная,,Минск,,IPS,2560 х 1600,32 Гб,DDR4,10 и более часов
1064815362,Ноутбук DELL,1250.0,False,2026-04-13T18:26:03Z,Б/у,Dell,Intel Core i7,1000 Гб,HDD + SSD,15.6'' / 39.6 см,Windows 10,Дискретная,NVIDIA GeForce MX230 4 ГБ,Минск,,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
1064813451,ноутбук игровой,3999.0,False,2026-04-13T18:04:17Z,Новое,MSI,,,,,,,,Гродненская область,Да,,,,,
1064812726,Ноутбук Toshiba,80.0,False,2026-04-13T17:55:11Z,Б/у,Toshiba,,,,,,,,Витебская область,,,,,,
1064811701,ноутбук Lenovo yoga 510-15IKB,300.0,False,2026-04-13T17:43:00Z,Б/у,Lenovo,,,,,,,,Минск,,,,,,
1064810997,Ноутбук АSUS Zenbook 14,3400.0,False,2026-04-13T17:36:29Z,Новое,ASUS,,,,,,,,Минская область,,,,,,
1056374704,MacBook Air M1 8/256,1200.0,False,2026-04-13T17:35:08Z,Б/у,Apple,Apple M1,256 ГБ,,13.3'' / 33.8 см,,,,Минск,,,,8 Гб,,
1064810374,Samsung NP355V5C,200.0,False,2026-04-13T17:26:56Z,Б/у,Samsung,AMD A8,512 Гб,,15.6'' / 39.6 см,,Встроенная и дискретная,,Минск,,TN + Film,1366 х 768,4 Гб,,
1064809901,MacBook Air m1 13 8Gb,1650.0,False,2026-04-13T17:20:59Z,Б/у,Apple,Apple M1,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Минск,,,,8 Гб,,
1064808949,Ноутбук,950.0,False,2026-04-13T17:09:43Z,Б/у,Lenovo,,,,,Windows 11,,,Минск,,,1920 х 1080,16 Гб,,2-4 часа
1064808716,Ноутбук Maibenben Medio M675,1750.0,False,2026-04-13T17:06:54Z,Новое,,,,,,,,,Минская область,,,,,,
1064808547,Hp250 g2,210.0,False,2026-04-13T17:04:42Z,Б/у,HP,Intel Core i3,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минская область,Да,TN + Film,1366 х 768,4 Гб,DDR3L,
1063788980,Mac pro 16 16/512gb,1200.0,False,2026-04-13T17:00:11Z,Б/у,Apple,Intel Core i7,512 Гб,SSD,16'' / 40.6 см,Mac OS,Встроенная,,Гродненская область,,,2880 х 1620,16 Гб,,6-10 часов
1064806165,Ноутбук razer blade 13.6 i7 16 256 2к сенсорный,675.0,False,2026-04-13T16:58:15Z,Б/у,Другой,Intel Core i7,256 ГБ,SSD,13.3'' / 33.8 см,Windows 11,Встроенная,,Могилевская область,,IPS,2560 х 1440,,,
1064805817,MacBook Air 13 2025 M4 256gb,2650.0,False,2026-04-13T16:57:53Z,Б/у,Apple,,,,,,,,Минск,,,,,,
1064804900,Ноутбук Dell Inspiron 15 7577,900.0,False,2026-04-13T16:55:52Z,Б/у,Dell,Intel Core i5,1000 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 1050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,1 час и меньше
1064804869,MacBook Air m2,2300.0,False,2026-04-13T16:55:25Z,Б/у,Apple,,,,,,,,Минск,,,,8 Гб,,
1064804777,Ноутбук thunderobot 911 plus x,2500.0,False,2026-04-13T16:54:13Z,Б/у,,Intel Core i5,512 Гб,SSD,,Windows 11,Дискретная,NVIDIA GeForce RTX 3050 6 ГБ,Минск,Да,,,16 Гб,,
1064804682,Игровой ноутбук ASUS TUF GAMING F15,2400.0,False,2026-04-13T16:53:01Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,,Windows 10,,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,
1064804126,Ноутбук 2-в-1 Chuwi FreeBook,1500.0,False,2026-04-13T16:46:08Z,Новое,Другой,,512 Гб,,,Windows 11,,,Минская область,,IPS,,12 Гб,,
1064804067,"MacBook Pro 13'' (M1, 2020) 8/512",1700.0,False,2026-04-13T16:45:27Z,Б/у,Apple,Apple M1,512 Гб,,13.3'' / 33.8 см,Mac OS,,,Минск,,IPS,2560 х 1600,8 Гб,,4-6 часов
1064801652,Ноутбук Asus,1700.0,False,2026-04-13T16:25:38Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,15.0'' / 38.1 см,Windows 11,Встроенная и дискретная,,Гомельская область,Да,,1920 х 1080,16 Гб,,
1064799934,Gigabyte 16 OLED I7 13GEN/4070,5000.0,False,2026-04-13T16:16:54Z,Б/у,,Intel Core i7,,,,Windows 11,,NVIDIA GeForce RTX 4070 8 ГБ,Гродненская область,Да,OLED,3840 х 2160,,,
1064799238,Ноутбук emashins e525 ssd 240,160.0,False,2026-04-13T16:13:32Z,Б/у,Acer,Intel Celeron Dual-Core,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Гродненская область,,,1366 х 768,4 Гб,DDR3L,
1064799019,Ноутбук ASUS Vivobook 15 X1504ZA-BQ085 90NB1022-M00EK0,899.0,True,2026-04-13T16:12:31Z,Б/у,,,,,,,,,Минск,,,,,,
1064798996,Ноутбук Acer Aspire 7 A715-76G-54NX NH.QMEEM.001,1299.0,True,2026-04-13T16:12:30Z,Б/у,,,,,,,,,Минск,,,,,,
1064798998,Игровой ноутбук ASUS TUF Gaming A15 2023 FA507NVR-LP045W,2499.0,True,2026-04-13T16:12:30Z,Б/у,,,,,,,,,Минск,,,,,,
1064799004,Ноутбук Apple MacBook Pro 13'' Touch Bar 2020 MXK72,899.0,True,2026-04-13T16:12:30Z,Б/у,,,,,,,,,Минск,,,,,,
1064798548,Ноутбук-планшет Lenovo yoga X1 кредит/рассрочка,750.0,True,2026-04-13T16:06:38Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,,,,,Минск,,,,8 Гб,DDR4,
1064798515,Ноутбук,70.0,False,2026-04-13T16:06:17Z,Б/у,,,,,,,,,Брестская область,,,,,,
1064798505,MacBook Air,1425.0,False,2026-04-13T16:06:10Z,Б/у,Apple,Apple M1,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Витебская область,,,2560 х 1600,8 Гб,,2-4 часа
1064798166,Ноутбук Lenovo IdeaPad 1 15ALC7 82R400SHRU,648.0,True,2026-04-13T16:02:01Z,Б/у,Lenovo,,,,,,,,Могилевская область,,,,,,
1064798113,Ноутбук Asus,1000.0,False,2026-04-13T16:01:24Z,Б/у,ASUS,AMD Ryzen 5,,,17.0'' / 43.2 см,Windows 11,Встроенная и дискретная,,Гомельская область,Да,,1920 х 1080,16 Гб,,1-2 часа
1064797882,Ноутбук,100.0,False,2026-04-13T15:58:41Z,Б/у,,,,,,,,,Минск,,,,,,
1063879175,Ноутбук ASUS TUF Gaming F15 FX506H i7 RTX 3050 1TB,2000.0,False,2026-04-13T15:58:20Z,Б/у,ASUS,Intel Core i7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Могилевская область,Да,IPS,1920 х 1080,16 Гб,DDR4,4-6 часов
1064797733,Игровой ноутбук Asus,1000.0,False,2026-04-13T15:56:38Z,Б/у,ASUS,,512 Гб,,,Windows 10,Встроенная,,Витебская область,Да,,1920 х 1080,8 Гб,DDR4,
1062159904,"HP ENVY x360 15 2в1 Сенсорный/15,6''/FHD/IPS/i5-1335U/16Gb DDR5/512Gb SSD",1999.99,True,2026-04-13T15:44:47Z,Б/у,HP,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,16 Гб,LPDDR5,4-6 часов
1064796667,Lenovo ideaPad s206 ЦЕНА СНИЖЕНА,35.0,False,2026-04-13T15:44:22Z,Б/у,,,,,,,,,Гродненская область,,TN + Film,,,,
239638346,Ноутбук Lenovo ThinkPad T490s ips/full hd/intel i5 8gen/16gb/ssd 256gb/Intel UHD Graphics 620,999.99,True,2026-04-13T15:42:26Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Минск,,,1920 х 1080,16 Гб,,4-6 часов
250810461,HP EliteBook 840 G6 14/ips/fhd/intel i5 8gen/8gb/ssd 128gb/LTE,949.99,True,2026-04-13T15:42:26Z,Б/у,HP,Intel Core i5,128 ГБ и менее,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,,2-4 часа
251054203,Ноутбук HP EliteBook 840 G1 14 hd+/intel i7 4gen/8gb/ssd 180gb/ Intel HD Graphics 4400,449.99,True,2026-04-13T15:42:26Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Минск,,TN + Film,1600 х 900,8 Гб,,2-4 часа
1048860403,"Ноутбук HP ProBook 650 G2 15,6/IPS/FHD/i7-6820HQ/8Gb/SSD/Intel HD Graphics 530",729.99,True,2026-04-13T15:42:26Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
208892672,Ноутбук HP EliteBook 830 full hd/ips/intel i5 8gen/8gb/ssd 256gb/ HD Graphics 620,899.99,True,2026-04-13T15:41:18Z,Б/у,HP,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Windows 10,Встроенная,,Минск,,,1920 х 1080,8 Гб,,4-6 часов
248498914," Ноутбук Lenovo ThinkPad t580 15,6/ips/4k/intel i5 8gen/8gb/ssd 256gb/Intel HD Graphics 620",1099.99,True,2026-04-13T15:41:18Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,,IPS,3840 х 2160,8 Гб,,4-6 часов
1004790056,Ноутбук Hp EliteBook 840 G5 14 ips/full hd/intel i7 8gen/8gb/ssd 256gb/Intel UHD Graphics 620,799.99,True,2026-04-13T15:41:18Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,,2-4 часа
1063399114,"15.6 ноутбук HP ProBook 650g5,i7-8565U,8/256gb",600.0,False,2026-04-13T15:38:45Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Могилевская область,,,,8 Гб,DDR4,4-6 часов
1064796133,BenQ Joybook r56 ЦЕНА СНИЖЕНА,35.0,False,2026-04-13T15:37:55Z,Б/у,,Intel Core Duo,,,15.4'' / 39.1 см,,,,Гродненская область,,TN + Film,,2 Гб,,
1045891420,Ноутбук Lenovo IdeaPad 330-15IKB 81DC00J0RU,529.0,True,2026-04-13T15:36:11Z,Б/у,,,,,,,,,Минск,,,,,,
1064795858,Ноутбук,100.0,False,2026-04-13T15:34:33Z,Б/у,Samsung,,,,,,,,Гомельская область,,,,,,
1064795818,Игровой ноутбук,850.0,False,2026-04-13T15:34:03Z,Б/у,ASUS,AMD Ryzen 5,256 ГБ,SSD,15.5'' / 39.4 см,,Встроенная и дискретная,NVIDIA GeForce GTX 1050 Ti 2 ГБ,Могилевская область,Да,,,8 Гб,DDR4,
1064795525,Игровой ноутбук XMG Fusion,2000.0,False,2026-04-13T15:30:28Z,Б/у,Другой,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 2070 Max-Q 8 ГБ,Могилевская область,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1064794273,Dell 7347,420.0,False,2026-04-13T15:14:56Z,Б/у,Dell,Intel Core i3,256 ГБ,SSD,13.3'' / 33.8 см,Windows 10,Встроенная,,Гомельская область,,,1920 х 1080,8 Гб,DDR3L,2-4 часа
1064606335,"Ноутбук HP G70,(идеал),обмен на планшет",300.0,False,2026-04-13T15:08:12Z,Б/у,HP,,,,,,,,Гомельская область,,,,,,
1064793557,Hp ProBook 5330m,180.0,False,2026-04-13T15:07:28Z,Б/у,HP,,512 Гб,HDD,13.3'' / 33.8 см,Windows 10,Встроенная,,Гомельская область,,,,4 Гб,DDR3,
1015609959,MSI Katana 15 rtx4070 i7 16gb ddr5 1 плашка,3200.0,False,2026-04-13T14:57:44Z,Б/у,MSI,Intel Core i7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,,NVIDIA GeForce RTX 4070 8 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR5,
1022146553,MSI Thin A15 144гц RTX3050 DDR5 r5-7535hs,1650.0,False,2026-04-13T14:57:44Z,Б/у,MSI,AMD Ryzen 5,512 Гб,SSD,15.6'' / 39.6 см,,,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR5,
1064792794,Ноутбук hp15-dy2067ms,1800.0,False,2026-04-13T14:56:47Z,Б/у,HP,Intel Core i5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Могилевская область,,,1920 х 1080,12 Гб,,4-6 часов
1064792323,Dell n5110,180.0,False,2026-04-13T14:52:32Z,Б/у,Dell,Intel Core i3,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Гомельская область,Да,,1366 х 768,6 Гб,DDR3,
1052785346,Ноутбук MSI Modern 15 B12M (FHD IPS/i3-12gen/8GB/SSD 256GB),890.0,True,2026-04-13T14:49:18Z,Б/у,MSI,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
1052785462,Ноутбук Acer Aspire 3 A315-57G (FHD/i3-10gen/GeForce MX330 2GB/8GB/SSD 512GB),890.0,True,2026-04-13T14:49:18Z,Б/у,Acer,Intel Core i3,512 Гб,SSD,15.5'' / 39.4 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce MX330 2 ГБ,Минск,,TN + Film,1920 х 1080,8 Гб,DDR4,1-2 часа
1052785514,Ноутбук 2-в-1 Lenovo IdeaPad Flex 5 14IIL05 (FHD IPS/i3-10gen/8GB/SSD 256GB),690.0,True,2026-04-13T14:49:18Z,Б/у,Lenovo,Intel Core i3,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,4-6 часов
1060984718,Ноутбук HP ProBook 455 G3 (HD/A8-7410/8GB/SSD 256GB),490.0,True,2026-04-13T14:49:18Z,Б/у,,,,,,,,,Минск,,,,,,
1064791867,Ноутбук Lenovo,150.0,False,2026-04-13T14:46:19Z,Б/у,Lenovo,,,,,,,,Брестская область,,,,,,
1060739752,Oliver Book A1 Ноутбук 2-в-1/8 gb DDR4/128 GB SSD,395.0,False,2026-04-13T14:26:13Z,Б/у,,,128 ГБ и менее,SSD,10.1'' / 25.7 см,Windows 11,,,Брестская область,,IPS,,,,2-4 часа
1064790327,Apple MacBook Neo 13 8/256 Citrus,2240.0,False,2026-04-13T14:25:53Z,Новое,Apple,,,,13.3'' / 33.8 см,,,,Минск,,,2560 х 1440,Более 64 Гб,,
1064789578,Colorful x15at23,2750.0,False,2026-04-13T14:14:04Z,Б/у,,Intel Core i5,,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,NVIDIA GeForce RTX 4060 8 ГБ,Витебская область,,,2560 х 1440,16 Гб,,
1064788929,Ноутбук Hаsее К670D-G4E6.,890.0,False,2026-04-13T14:05:21Z,Б/у,Другой,,,,,,,,Минск,,,,,,
1064788117,Рабочие ноутбуки. Распродажа,50.0,True,2026-04-13T13:54:26Z,Б/у,,,,,,,,,Минск,,,,,,
1053126831, MACBOOK PRO (МОЖНО НА ЗАПЧАСТИ),0.0,False,2026-04-13T13:53:55Z,Б/у,,,,,,Mac OS,,,Минск,,,,,,
1064788016,Ноутбук Lenovo ideapad 100-15IBY,200.0,False,2026-04-13T13:52:52Z,Б/у,Lenovo,Intel Celeron,512 Гб,HDD,,Windows 10,,,Витебская область,,,1366 х 768,2 Гб,DDR3,
1064787652,Ноутбук HP EliteBook820 G2 8/128гб,450.0,False,2026-04-13T13:47:50Z,Б/у,HP,Intel Core i5,128 ГБ и менее,HDD + SSD,12.5'' / 31.8 см,Windows 11,Встроенная,,Минск,,,1366 х 768,8 Гб,DDR3L,4-6 часов
1064784619,Ноутбук Lenovo ideapad gaming 3,1200.0,False,2026-04-13T13:46:47Z,Б/у,Lenovo,Intel Core i5,512 Гб,HDD + SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1650 4 ГБ,Минск,Да,IPS,1920 х 1080,12 Гб,DDR4,2-4 часа
1060988640,Ноутбук Acer Aspire 5536,230.0,False,2026-04-13T13:44:25Z,Б/у,Acer,AMD Athlon X2,512 Гб,HDD + SSD,15.6'' / 39.6 см,Windows 7,Дискретная,,Витебская область,,TN + Film,1366 х 768,4 Гб,DDR2,1 час и меньше
1064787315,Apple MacBook Air 13'' M4 2025 MW103,3200.0,False,2026-04-13T13:43:31Z,Б/у,Apple,Apple M4,512 Гб,SSD,13.3'' / 33.8 см,Mac OS,,,Витебская область,,IPS,2560 х 1600,16 Гб,,10 и более часов
1060523111,Ноутбук Lenovo B50-30,230.0,False,2026-04-13T13:43:10Z,Б/у,Lenovo,Другой,512 Гб,HDD,15.6'' / 39.6 см,Windows 7,Дискретная,Intel UHD Graphics,Витебская область,,TN + Film,1366 х 768,4 Гб,DDR3,1 час и меньше
1064786867,Ноутбук Huawei 14'' / Core i5-1135G7 / DDR4 8 GB / SSD 512 GB / Windows 11,850.0,True,2026-04-13T13:37:46Z,Б/у,Huawei,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,Да,IPS,1920 х 1080,8 Гб,LPDDR4X,2-4 часа
1064785426,Ноутбук Lenovo Legion 5 Pro 3070,2900.0,False,2026-04-13T13:25:56Z,Б/у,Lenovo,AMD Ryzen 7,1000 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3070 8 ГБ,Минск,,IPS,2560 х 1600,32 Гб,DDR4,
1064785174,Ноутбук aser,380.0,False,2026-04-13T13:22:44Z,Б/у,,,,,,,,,Минск,,,,,,
1064785095,MacBook Pro 15 2018 Custom,1100.0,False,2026-04-13T13:21:36Z,Б/у,Apple,Intel Core i9,1000 Гб,SSD,15.6'' / 39.6 см,Mac OS,Встроенная и дискретная,,Минск,-,IPS,2880 х 1800,32 Гб,LPDDR4,
1050197422,MacBook Pro 15 (i7/16gb/250ssd)  корпус идеал,995.0,False,2026-04-13T13:20:10Z,Б/у,Apple,Intel Core i7,256 ГБ,,,Mac OS,,,Минск,,,2880 х 1800,16 Гб,,
1064783509,MacBook Pro 13 M1 16/256 Space Grey,1700.0,True,2026-04-13T13:04:35Z,Б/у,Apple,,,,13.3'' / 33.8 см,,,,Минск,,,,,,
1064782817,ASUS M570DD-DM001,800.0,False,2026-04-13T13:00:24Z,Б/у,ASUS,AMD Ryzen 5,512 Гб,SSD,15.0'' / 38.1 см,Windows 10,Встроенная,NVIDIA GeForce GTX 1050 4 ГБ,Брестская область,Да,TN + Film,1920 х 1080,16 Гб,DDR4,4-6 часов
1064781401,Ноутбук asus,230.0,False,2026-04-13T12:56:12Z,Б/у,ASUS,,,,,,,,Минская область,,,,,,
1053817549,Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (IPS/Intel Core i3-N305/8GB/SSD 512GB),890.0,True,2026-04-13T12:49:55Z,Б/у,Lenovo,Intel Core i3,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,,IPS,1920 х 1080,8 Гб,LPDDR5,2-4 часа
1064780784,Батарея для mechrevo/maibenben Gk5cn Новая,50.0,False,2026-04-13T12:49:24Z,Новое,,,,,,,,,Минск,,,,,,
1064779306,Dell Inspiron 13 5310.,1200.0,False,2026-04-13T12:38:56Z,Б/у,Dell,Intel Core i5,512 Гб,Прочее,13.3'' / 33.8 см,Windows 11,Встроенная и дискретная,,Минск,,,1920 х 1080,16 Гб,DDR4,10 и более часов
1064777436,MacBook Pro 16 2019,0.0,False,2026-04-13T12:28:20Z,Б/у,Apple,Intel Core i7,1000 Гб,SSD,16'' / 40.6 см,Mac OS,,,Минск,,OLED,2880 х 1800,16 Гб,DDR4,
1064777283,Асус 2014 года,150.0,False,2026-04-13T12:26:45Z,Б/у,,,,,,,,,Минская область,,,,,,
1064774442,ноутбук,0.0,False,2026-04-13T12:10:46Z,Новое,Honor,AMD A8 pro,1000 Гб,SSD,10.1'' / 25.7 см,Windows 11,Встроенная,AMD Radeon RX 5600M 6 ГБ,Гродненская область,,IPS,3840 х 2160,12 Гб,DDR5,6-10 часов
1064774101,Ноутбук Digma Pro Fortis M DN17P5-ADXW01,1950.0,False,2026-04-13T12:06:28Z,Новое,Другой,Intel Core i5,512 Гб,SSD,17.3'' / 43.9 см,Windows 11,Встроенная,,Минск,,,1920 х 1080,16 Гб,DDR4,4-6 часов
1053895293,Ноутбук Lenovo IdeaPad 5 Pro 14ITL6 (82L3006GRE),1650.0,False,2026-04-13T12:01:57Z,Б/у,Lenovo,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Дискретная,NVIDIA GeForce MX450 2 ГБ,Минск,,IPS,2880 х 1800,16 Гб,DDR4,10 и более часов
1019433099,HP 16 xf Omen игровой RTX4070 матрица 240 гц,3500.0,False,2026-04-13T12:00:23Z,Б/у,HP,AMD Ryzen 7,1000 Гб,SSD,16'' / 40.6 см,,Встроенная и дискретная,NVIDIA GeForce RTX 4070 8 ГБ,Минск,Да,IPS,2560 х 1440,16 Гб,DDR5,
1064773439,Ноутбук Xiaomi RedmiBook 2023 Ryzen 7 7840hs 780m,2200.0,False,2026-04-13T11:58:38Z,Б/у,Xiaomi,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,IPS,3200 х 1800,16 Гб,LPDDR5,6-10 часов
1064773406,Ноутбук,400.0,False,2026-04-13T11:58:17Z,Б/у,Acer,Intel Core i3,1000 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 940MX 2 ГБ,Минск,,,1920 х 1080,8 Гб,DDR3,
1050593835,Ноутбук Dell Vostro 15 ( I5 1235U / 16gb / 120hz ),1080.0,True,2026-04-13T11:49:42Z,Б/у,Dell,,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Могилевская область,,IPS,1920 х 1080,16 Гб,DDR4,4-6 часов
